Wind,Kd,a,b,c
7,0.11,0.005789912,0.005789912,-0.011618812
7,0.12,0.005966665,0.005966665,-0.011474613
7,0.13,0.006025992,0.006025992,-0.011182677
7,0.14,0.00622423,0.00622423,-0.01126643
7,0.15,0.006050908,0.006050908,-0.00889067
7,0.16,0.006412666,0.006412666,-0.011079213
7,0.17,0.006286994,0.006286994,-0.009195907
7,0.18,0.006234612,0.006234612,-0.008266708
7,0.19,0.006440645,0.006440645,-0.008713476
7,0.2,0.006223595,0.006223595,-0.006828106
7,0.21,0.006353521,0.006353521,-0.00740499
7,0.22,0.006380128,0.006380128,-0.007023586
7,0.23,0.00620626,0.00620626,-0.005538415
7,0.24,0.006479832,0.006479832,-0.005895043
7,0.25,0.006552364,0.006552364,-0.006902891
7,0.26,0.00631386,0.00631386,-0.005221136
7,0.27,0.006372814,0.006372814,-0.004984624
7,0.28,0.00637718,0.00637718,-0.004914593
7,0.29,0.006353199,0.006353199,-0.004282842
7,0.3,0.006526889,0.006526889,-0.004883431
7,0.31,0.006244737,0.006244737,-0.00345092
7,0.32,0.00628335,0.00628335,-0.00381018
7,0.33,0.006404789,0.006404789,-0.003893257
7,0.34,0.00642304,0.00642304,-0.003466268
7,0.35,0.00630218,0.00630218,-0.003172408
7,0.36,0.006471492,0.006471492,-0.003483266
8,0.06,0.004295332,0.004295332,0.008796005
8,0.07,0.004779178,0.004779178,-0.002052289
8,0.08,0.005286791,0.005286791,-0.009025279
8,0.09,0.005633626,0.005633626,-0.011989039
8,0.1,0.005809672,0.005809672,-0.013005319
8,0.11,0.005928824,0.005928824,-0.012757502
8,0.12,0.005962528,0.005962528,-0.010970219
8,0.13,0.006067038,0.006067038,-0.010726438
8,0.14,0.006310391,0.006310391,-0.01125274
8,0.15,0.006281832,0.006281832,-0.010512028
8,0.16,0.006244606,0.006244606,-0.009242794
8,0.17,0.006277816,0.006277816,-0.008980874
8,0.18,0.006414963,0.006414963,-0.008950607
8,0.19,0.006477421,0.006477421,-0.008702215
8,0.2,0.006506065,0.006506065,-0.008422344
8,0.21,0.006497738,0.006497738,-0.007634461
8,0.22,0.006316898,0.006316898,-0.006248885
8,0.23,0.00634538,0.00634538,-0.006186286
8,0.24,0.00662918,0.00662918,-0.006231559
8,0.25,0.006613052,0.006613052,-0.006919676
8,0.26,0.006544953,0.006544953,-0.005757733
8,0.27,0.006396644,0.006396644,-0.004749482
8,0.28,0.006569964,0.006569964,-0.005252002
8,0.29,0.006532195,0.006532195,-0.004608925
8,0.3,0.006697529,0.006697529,-0.005637997
8,0.31,0.006414773,0.006414773,-0.003890773
8,0.32,0.006608277,0.006608277,-0.004991418
8,0.33,0.006524837,0.006524837,-0.003832426
8,0.34,0.006635351,0.006635351,-0.003948946
8,0.35,0.006514172,0.006514172,-0.003493153
8,0.36,0.006732551,0.006732551,-0.004120974
9,0.06,0.004306265,0.004306265,0.009385356
