Wind,Kd,a,b,c
9,0.12,0.01146627,0.01146627,-0.032682755
9,0.13,0.010540008,0.010540008,-0.027962986
9,0.14,0.009882375,0.009882375,-0.024058298
9,0.15,0.009273851,0.009273851,-0.020758057
9,0.16,0.008594827,0.008594827,-0.017198872
9,0.17,0.008068464,0.008068464,-0.014123774
9,0.18,0.007675846,0.007675846,-0.011871431
9,0.19,0.007416028,0.007416028,-0.01031798
9,0.2,0.00711928,0.00711928,-0.008435236
9,0.21,0.006806547,0.006806547,-0.007111585
9,0.22,0.006777098,0.006777098,-0.007169674
9,0.23,0.00648391,0.00648391,-0.00519062
9,0.24,0.006853809,0.006853809,-0.006423349
9,0.25,0.006460642,0.006460642,-0.005039267
9,0.26,0.006363465,0.006363465,-0.004216225
9,0.27,0.006066444,0.006066444,-0.00311439
9,0.28,0.006300002,0.006300002,-0.003575455
9,0.29,0.006280045,0.006280045,-0.003323543
9,0.3,0.005960459,0.005960459,-0.002194512
9,0.31,0.006130439,0.006130439,-0.002490479
9,0.32,0.006220615,0.006220615,-0.002629123
9,0.33,0.005965511,0.005965511,-0.001827343
9,0.34,0.006090396,0.006090396,-0.001691915
9,0.35,0.006288232,0.006288232,-0.002482045
9,0.36,0.006299087,0.006299087,-0.002241797
10,0.06,0.015729287,0.015729287,0.030290289
10,0.07,0.016001666,0.016001666,-0.018621706
10,0.08,0.015235972,0.015235972,-0.03515521
10,0.09,0.014241728,0.014241728,-0.040260643
10,0.1,0.013161705,0.013161705,-0.039147746
10,0.11,0.012154752,0.012154752,-0.035541788
10,0.12,0.011465703,0.011465703,-0.032663762
10,0.13,0.01049412,0.01049412,-0.027817595
10,0.14,0.010067621,0.010067621,-0.024813605
10,0.15,0.009191018,0.009191018,-0.020329637
10,0.16,0.00891346,0.00891346,-0.018484089
10,0.17,0.008184224,0.008184224,-0.01477574
10,0.18,0.007798595,0.007798595,-0.012451091
10,0.19,0.007447145,0.007447145,-0.01054995
10,0.2,0.006976853,0.006976853,-0.008172512
10,0.21,0.006748778,0.006748778,-0.006773392
10,0.22,0.006965959,0.006965959,-0.007785561
10,0.23,0.006374537,0.006374537,-0.004577912
10,0.24,0.006706736,0.006706736,-0.005769457
10,0.25,0.006366406,0.006366406,-0.004391078
10,0.26,0.006369739,0.006369739,-0.004202968
10,0.27,0.005862426,0.005862426,-0.002124445
10,0.28,0.006436751,0.006436751,-0.00393807
10,0.29,0.006174745,0.006174745,-0.002886478
10,0.3,0.006039126,0.006039126,-0.002353104
10,0.31,0.006185796,0.006185796,-0.002849538
10,0.32,0.006243622,0.006243622,-0.003026256
10,0.33,0.005737057,0.005737057,-0.001037357
10,0.34,0.006156844,0.006156844,-0.002254
10,0.35,0.006077057,0.006077057,-0.001895236
10,0.36,0.006296836,0.006296836,-0.002343768
