Wind,Kd,a,b
2,0.19,0.00400684105557293,0.000138008197427713
2,0.2,0.00407791730557784,-0.000222224662645114
2,0.21,0.00397489850924414,0.000241244972783386
2,0.22,0.00388807414649455,0.00112708192387049
2,0.23,0.00397038070155904,0.000668567992671765
2,0.24,0.00408447556215116,0.000579995319063308
2,0.25,0.00414468560761259,-0.000233070948709314
2,0.26,0.00409184607226741,0.000358230210657288
2,0.27,0.00405655059847712,0.000596298938055958
2,0.28,0.00407953050584081,0.000532031573661527
2,0.29,0.00397085320052226,0.00104061758841161
2,0.3,0.00404823370528888,0.000746832665856725
2,0.31,0.00402483371160431,0.00101846083807045
2,0.32,0.00403097572220471,0.000981179081358071
2,0.33,0.00404475793835155,0.00115540714969487
2,0.34,0.00409667213941348,0.00104642685896139
2,0.35,0.00398651325156049,0.00135412215827585
2,0.36,0.00408534471685555,0.00112229035082483
3,0.06,0.00360820710053514,0.0119463766688384
3,0.07,0.00374236467009944,0.00617221706304844
3,0.08,0.00395334942701605,0.00144747172265658
3,0.09,0.00409257379536677,-0.000735940263086206
3,0.1,0.00419781052807656,-0.00196712759519872
3,0.11,0.00425207774504277,-0.00212711417789741
3,0.12,0.00438425267608636,-0.00299586041654366
3,0.13,0.00430007461723111,-0.00174692421406207
3,0.14,0.00442011745446807,-0.00267074473263224
3,0.15,0.00440291317838097,-0.0020301791951412
3,0.16,0.00449533105135472,-0.00277975143462981
3,0.17,0.00446054321516565,-0.00213643751220511
3,0.18,0.00450465805445587,-0.00211775809281345
3,0.19,0.00450590933150962,-0.00192154735567279
3,0.2,0.00460103013708489,-0.00221058013398915
3,0.21,0.00448841118228031,-0.00142492990963902
3,0.22,0.00453718125319389,-0.00163810080798237
3,0.23,0.00435289337154078,-0.000268603337698689
3,0.24,0.00464466713653288,-0.00124287271214599
3,0.25,0.00451891905218211,-0.00104363035677069
3,0.26,0.00442491436443705,-0.000176456171520404
3,0.27,0.00459675872208914,-0.000964063404969177
3,0.28,0.00466202276895294,-0.00117138812114449
3,0.29,0.00459830784281961,-0.00066676376688051
3,0.3,0.00465084040971645,-0.000921069059061911
3,0.31,0.00454833831098958,-0.000424514215398394
3,0.32,0.00457874460885036,-0.000543633074479243
3,0.33,0.00459182961762358,-0.000371306427739121
3,0.34,0.00458932241200668,0.000205798238076114
3,0.35,0.0044610077588839,0.000312952444187146
3,0.36,0.00459767550378399,1.02583990633683e-05
4,0.06,0.00375419204119148,0.0118225045503433
4,0.07,0.00397347450924549,0.00457004942419551
4,0.08,0.00422119012467596,-0.000765961825713848
4,0.09,0.00439160535426041,-0.00276924843108075
4,0.1,0.00454768980699458,-0.00434659725423223
4,0.11,0.00457444233063362,-0.00402995973855693
4,0.12,0.00469193867514292,-0.00435399676794537
4,0.13,0.00470548422434349,-0.00396945399924761
4,0.14,0.00479961574625558,-0.00413792383972241
4,0.15,0.00477104815061594,-0.00410962721218047
4,0.16,0.00485157866975708,-0.00364580199597991
4,0.17,0.00486033341207035,-0.0037330401492918
4,0.18,0.00495579407746885,-0.00399652944897364
4,0.19,0.00493323100823506,-0.00343922536800033
4,0.2,0.00494803420105468,-0.00316882615692903
4,0.21,0.00497706007930909,-0.00324030680861111
4,0.22,0.00492440047320972,-0.00254185307299388
4,0.23,0.00487259140895672,-0.00204317860893966
4,0.24,0.00501136032608957,-0.00230785053369156
4,0.25,0.00503681325841842,-0.00258524130468271
4,0.26,0.00499913337867271,-0.00187657521763434
4,0.27,0.00496488289997087,-0.00178825036787852
4,0.28,0.00501991528442566,-0.00170925891186638
4,0.29,0.00505001500534438,-0.00172690952473195
4,0.3,0.00497038288962209,-0.00141907748021091
4,0.31,0.00492349803585061,-0.00105645181773674
4,0.32,0.00494921386760463,-0.00112984513406461
4,0.33,0.00497572521431234,-0.00096703381964782
4,0.34,0.00487439315760896,-0.00037438940595636
4,0.35,0.00494048522225073,-0.000566493942047171
4,0.36,0.00511307214849812,-0.00128356918108556
5,0.06,0.00392253684262236,0.0117853280826759
5,0.07,0.00424397675231697,0.00265736801078807
5,0.08,0.00463569719684958,-0.00376460850108997
5,0.09,0.00486430106292238,-0.00628473399141286
5,0.1,0.00499891721003535,-0.00738150062181125
5,0.11,0.00502278344670963,-0.00677918013318606
5,0.12,0.00519778745139676,-0.00696502750188575
5,0.13,0.00518113663775501,-0.00619966321912364
5,0.14,0.00533352923281359,-0.00672471106500991
5,0.15,0.00526857532480491,-0.00565513681324686
5,0.16,0.00542183866216801,-0.00643455602677031
5,0.17,0.00544187755980255,-0.00576814414286845
5,0.18,0.00554089613520425,-0.00638479862268582
5,0.19,0.00554908793302906,-0.00532964083033303
5,0.2,0.00552328717058068,-0.00497725158885256
5,0.21,0.00542661186157546,-0.00413946295564691
5,0.22,0.00556249219058354,-0.00473784961474877
5,0.23,0.00538081401964294,-0.00335640048860243
5,0.24,0.00576754142494798,-0.00442041902676348
5,0.25,0.00554792506798907,-0.00384827875821725
5,0.26,0.00553050689218863,-0.00331585248820711
5,0.27,0.00562608118546076,-0.00333027124026595
5,0.28,0.00561805464711572,-0.00343806808630285
5,0.29,0.00539192452265949,-0.00183285192043449
5,0.3,0.00555899842201295,-0.00266729535462757
5,0.31,0.00553151183098988,-0.00224935183135913
5,0.32,0.00549733480182644,-0.00205680633437219
5,0.33,0.00562226736570813,-0.00256133961126424
5,0.34,0.00556740893803153,-0.00195841459999047
5,0.35,0.00565391980140068,-0.0021437226725609
5,0.36,0.00567184489713705,-0.00195299328767169
6,0.06,0.00414554016624282,0.0098571828207541
6,0.07,0.00456708520878598,-0.000932100443693305
6,0.08,0.00500863387806163,-0.00708560981304731
6,0.09,0.00521616925121158,-0.00863397490898051
6,0.1,0.00550109306428453,-0.0111003909627765
6,0.11,0.00551792899361797,-0.00966899762515789
6,0.12,0.00563807809348089,-0.00976137644002345
6,0.13,0.00559317601339826,-0.00801718647005774
6,0.14,0.00591038463944437,-0.00983839082765802
6,0.15,0.0057291100582064,-0.00723620343252857
6,0.16,0.00588643937874665,-0.0084485030290473
6,0.17,0.00587027066210964,-0.00735943688615169
6,0.18,0.00588815268466133,-0.0070074110270965
6,0.19,0.00595323397921441,-0.00696874908274799
6,0.2,0.00605277500648724,-0.00667480272797788
6,0.21,0.00600357535018969,-0.00614403712533423
6,0.22,0.00601314741867547,-0.00582152946716905
6,0.23,0.00583142988937387,-0.0042611161280796
6,0.24,0.00633325918948127,-0.00597626516239902
6,0.25,0.0062003935454542,-0.00597072010565364
6,0.26,0.00604455605039876,-0.00437022135009085
6,0.27,0.00591344591348734,-0.00377396763414898
6,0.28,0.00637992519665997,-0.00571356860477953
6,0.29,0.00605082255195456,-0.00386675728357523
6,0.3,0.00596491338695093,-0.00328210717517182
6,0.31,0.00605408696581423,-0.00340040456417216
6,0.32,0.00602831907262781,-0.00322149707027807
6,0.33,0.00603852236111362,-0.00317569474034034
6,0.34,0.00606326680550171,-0.00260105737492144
6,0.35,0.0059410254256598,-0.00224003089695798
6,0.36,0.00624764607007717,-0.00333988713093236
7,0.06,0.00421789314730811,0.00988003630422606
7,0.07,0.00475390731333241,-0.00254033680971059
7,0.08,0.00520316623283743,-0.00846916791692813
7,0.09,0.005518519156266,-0.011395988614243
7,0.1,0.00563585613182684,-0.0110950065024615
7,0.11,0.00578991224284346,-0.0116188118207833
7,0.12,0.00596666514351413,-0.0114746132827713
7,0.13,0.00602599167577571,-0.0111826771992826
7,0.14,0.00622422961406551,-0.0112664300552767
7,0.15,0.00605090824249726,-0.00889067035280991
7,0.16,0.00641266557637521,-0.0110792133146315
7,0.17,0.00628699400504366,-0.00919590718167572
7,0.18,0.00623461191946138,-0.00826670780114846
7,0.19,0.00644064465457757,-0.00871347614466754
7,0.2,0.00622359472156392,-0.00682810636039784
7,0.21,0.00635352131057068,-0.00740498981165137
7,0.22,0.00638012827070116,-0.00702358593162032
7,0.23,0.00620625973134904,-0.00553841487022393
7,0.24,0.00647983239228415,-0.00589504308996026
7,0.25,0.00655236449297919,-0.00690289123121333
7,0.26,0.00631386039350655,-0.00522113602364757
7,0.27,0.00637281432865484,-0.0049846243865693
7,0.28,0.00637717995988381,-0.00491459343511021
7,0.29,0.00635319860327507,-0.00428284227103775
7,0.3,0.0065268892667204,-0.00488343065992889
7,0.31,0.0062447367017096,-0.00345092011746554
7,0.32,0.0062833496915798,-0.00381017982988154
7,0.33,0.00640478898410451,-0.00389325714567592
7,0.34,0.00642304000762517,-0.00346626811822647
7,0.35,0.00630217992294407,-0.00317240782400932
7,0.36,0.0064714915140909,-0.00348326597020071
8,0.06,0.00429533165365535,0.00879600522757139
8,0.07,0.00477917798026768,-0.00205228885288113
8,0.08,0.00528679117717464,-0.00902527887097047
8,0.09,0.00563362626536202,-0.0119890386355699
8,0.1,0.00580967220626462,-0.0130053192427899
8,0.11,0.00592882355210635,-0.0127575018696447
8,0.12,0.00596252776313658,-0.0109702188897596
8,0.13,0.00606703839914049,-0.0107264379379728
8,0.14,0.00631039074862272,-0.0112527402798821
8,0.15,0.00628183247712786,-0.01051202755069
8,0.16,0.00624460613342481,-0.00924279425732712
8,0.17,0.0062778163560802,-0.00898087378313406
8,0.18,0.00641496311343408,-0.00895060651374933
8,0.19,0.00647742053925524,-0.00870221547612795
8,0.2,0.00650606519220625,-0.00842234443286321
8,0.21,0.00649773833511321,-0.00763446096453182
8,0.22,0.00631689834173832,-0.00624888498027158
8,0.23,0.00634538041513262,-0.00618628563232533
8,0.24,0.00662918029664953,-0.00623155867246018
8,0.25,0.00661305209762924,-0.0069196757307505
8,0.26,0.00654495300505859,-0.00575773348596382
8,0.27,0.00639664390048823,-0.00474948240675589
8,0.28,0.00656996350224883,-0.00525200216193769
8,0.29,0.00653219533082392,-0.00460892539629212
8,0.3,0.00669752872978111,-0.00563799653681494
8,0.31,0.00641477289881027,-0.00389077344048495
8,0.32,0.0066082767442624,-0.00499141819563638
8,0.33,0.00652483712515727,-0.00383242605788214
8,0.34,0.00663535101631152,-0.00394894564261689
8,0.35,0.00651417161546279,-0.00349315260797969
8,0.36,0.00673255098143609,-0.00412097391927524
9,0.06,0.00430626487298326,0.00938535636378962
9,0.07,0.00490589812831591,-0.00401716653862963
9,0.08,0.00530612937942876,-0.0094412582988451
9,0.09,0.00557538098381725,-0.0109939365358683
9,0.1,0.00585878303087279,-0.0135226942973672
9,0.11,0.00608908126322748,-0.0138490002855228
9,0.12,0.00612695988387133,-0.0128109206249947
9,0.13,0.00616712509220919,-0.0111126254174025
9,0.14,0.0063790475880619,-0.012113839929528
9,0.15,0.00625709403968679,-0.0101543115381218
9,0.16,0.0064627965191803,-0.0106452318341995
9,0.17,0.00636006499515552,-0.00943820152522299
9,0.18,0.0066427590937655,-0.0102974470789172
9,0.19,0.00651931347898869,-0.00903993555925703
9,0.2,0.00647985088262086,-0.00773696853355454
9,0.21,0.00651948965616931,-0.00757305128538431
9,0.22,0.00652075847017131,-0.00754691744283549
9,0.23,0.00637463271464298,-0.00596371912856878
9,0.24,0.00683376487897323,-0.00705212414858073
9,0.25,0.00666327013865741,-0.00693603761532016
9,0.26,0.00658256372847486,-0.00572906844953248
9,0.27,0.00644636261671398,-0.00499838834570196
9,0.28,0.00663021935307659,-0.00533874637946752
9,0.29,0.00640507718841508,-0.00444528098235256
9,0.3,0.00661116554153223,-0.00479609904500974
9,0.31,0.00644258707695839,-0.0043740211097475
9,0.32,0.0066710042502994,-0.00472112688474193
9,0.33,0.00663769424301602,-0.00434449380806132
9,0.34,0.00674670698248038,-0.0041818932882353
9,0.35,0.00655743683774641,-0.00340374785220677
9,0.36,0.0065808891092704,-0.00315679907063667
10,0.06,0.00434364840064371,0.00808973822081601
10,0.07,0.00486928428336906,-0.0035065884895986
10,0.08,0.00538146734958276,-0.0107077448769355
10,0.09,0.00567819739186901,-0.0125072848110045
10,0.1,0.00583132912387915,-0.0125578063883747
10,0.11,0.00605546431307262,-0.0136803989575642
10,0.12,0.00619541488204723,-0.0130338161837753
10,0.13,0.00616750646202372,-0.0113724071953859
10,0.14,0.00635318782189993,-0.0115855821186243
10,0.15,0.00635368379562636,-0.0109832961660477
10,0.16,0.00641286632258821,-0.0102785502428325
10,0.17,0.00640800012241614,-0.00930960714069134
10,0.18,0.00666027138321778,-0.0104583114652334
10,0.19,0.00664221207044613,-0.00945079913129736
10,0.2,0.00651819227147654,-0.00819322315419787
10,0.21,0.00667320952621915,-0.00841060092162631
10,0.22,0.00656045633883272,-0.00705054663368788
10,0.23,0.00633100552783756,-0.00539236711177117
10,0.24,0.00684487024988998,-0.00743255760951147
10,0.25,0.00673034026165428,-0.0069521369300723
10,0.26,0.00666624623609296,-0.00600523556205958
10,0.27,0.00660029808900924,-0.00575252320367216
10,0.28,0.00663451782699838,-0.00526306601850211
10,0.29,0.00665636192166527,-0.00538566677340088
10,0.3,0.00646259046576713,-0.00438136755110811
10,0.31,0.00639977282247795,-0.00377829486252116
10,0.32,0.00649083504342255,-0.00397375328860447
10,0.33,0.00660847070316329,-0.00442547254708511
10,0.34,0.00679418409576234,-0.00439956656025631
10,0.35,0.00657865656897382,-0.0035269352299174
10,0.36,0.00675788639331955,-0.00408379259095235
