Wind,Kd,a,b
4,0.1,0.0101255959893108,-0.03093381498972
4,0.11,0.00912410827068319,-0.0255255267703573
4,0.12,0.00822837891368652,-0.0205933783117314
4,0.13,0.00769814143559945,-0.0173699434103208
4,0.14,0.00708033661518188,-0.0132294722620214
4,0.15,0.00662175363353374,-0.0111897591631039
4,0.16,0.0062570814769598,-0.00918454847851719
4,0.17,0.00584714212147467,-0.00678031527575834
4,0.18,0.00569463049860237,-0.00574528004500266
4,0.19,0.00533952989965258,-0.00391300379896995
4,0.2,0.00501400815203,-0.00225253820198324
4,0.21,0.00504354489174514,-0.00212376882252889
4,0.22,0.00504646200466282,-0.00231012163487191
4,0.23,0.00471201260057725,-0.000538449330721621
4,0.24,0.00494442639702496,-0.00137139365854267
4,0.25,0.00473841711172064,-0.000746607116185271
4,0.26,0.00474395229456536,-0.000579045723591386
4,0.27,0.00445601111470069,0.000543652180961174
4,0.28,0.00483858571930934,-0.000736239185266049
4,0.29,0.00471756435666387,-0.000120664400208552
4,0.3,0.00450632160420176,0.00048450323961485
4,0.31,0.00457161222436237,0.00046385173852971
4,0.32,0.00465798703422571,7.8497684709834e-05
4,0.33,0.00450450346342965,0.000857728894777424
4,0.34,0.00449435453823845,0.00097992764992849
4,0.35,0.00449290911816271,0.00091657342662165
4,0.36,0.00465960427413386,0.000510736415654793
5,0.06,0.015200331593974,0.00450877475886398
5,0.07,0.0146202174222126,-0.0280731747417489
5,0.08,0.0135374593246393,-0.0367654484796362
5,0.09,0.0124487174998924,-0.0385185370779084
5,0.1,0.0111774607740121,-0.0336451597471062
5,0.11,0.0101831151532335,-0.028428182463669
5,0.12,0.00947438199101171,-0.0251942301957784
5,0.13,0.00882246897379006,-0.0220948230080761
5,0.14,0.00808644960408975,-0.0174077609005166
5,0.15,0.00754460869522559,-0.0142983345824045
5,0.16,0.0071103018995319,-0.0120473025802976
5,0.17,0.00662482968487618,-0.00919553818197448
5,0.18,0.00630084474951831,-0.00738393697135976
5,0.19,0.00602095484277941,-0.00578429739337534
5,0.2,0.00576797404649118,-0.00449844146107836
5,0.21,0.00553605737767589,-0.003286133267885
5,0.22,0.00568109435258122,-0.00404163659705992
5,0.23,0.00535450305698444,-0.00244114550357141
5,0.24,0.00560538470747928,-0.00314073093627462
5,0.25,0.00517469264454948,-0.00147887852152068
5,0.26,0.00544237908694515,-0.00225105566965086
5,0.27,0.00501988807945645,-0.000697069675819162
5,0.28,0.00514482497197242,-0.000951546657711991
5,0.29,0.00536738015882136,-0.00150873404178371
5,0.3,0.00502271551886601,-0.000414195492791688
5,0.31,0.00504013329459944,-0.000372780495908379
5,0.32,0.00505473906615979,-0.000337010648041742
5,0.33,0.00510859661462624,-0.000373336534705389
5,0.34,0.00513389347537699,-0.000313015489391749
5,0.35,0.00511869714140329,-0.000198366737101837
5,0.36,0.00518572706464457,-0.000226610402094194
6,0.06,0.0153680875107301,0.0197513322001069
6,0.07,0.0152393136410051,-0.0226717701179827
6,0.08,0.0145851986913191,-0.0384238979061337
6,0.09,0.0133492963003372,-0.0383560161106616
6,0.1,0.0123716244272261,-0.0379850953473453
6,0.11,0.011321619019886,-0.0339335296399154
6,0.12,0.0103974723097698,-0.0289811413835679
6,0.13,0.00966851344761622,-0.024651548045097
6,0.14,0.00902705408817697,-0.0208602168371003
6,0.15,0.00847133347658169,-0.0181926744265518
6,0.16,0.00772328521954982,-0.013650601580339
6,0.17,0.00730978211496926,-0.0119889286038991
6,0.18,0.00709437334149785,-0.0102971678474027
6,0.19,0.00666229489710537,-0.00785187115847985
6,0.2,0.00649225187798663,-0.00655676429403049
6,0.21,0.00606605847069125,-0.00483834899195006
6,0.22,0.00598792231938284,-0.00429010750134726
6,0.23,0.00605103040157302,-0.0043666462949944
6,0.24,0.00621264504825078,-0.00456035869036645
6,0.25,0.00581513197448714,-0.00348618558100381
6,0.26,0.00580361168628375,-0.00289075251131368
6,0.27,0.00561354832305703,-0.00223252985427667
6,0.28,0.00574577990348538,-0.00251935333296136
6,0.29,0.00577866642444138,-0.00246942132287901
6,0.3,0.00558896181768493,-0.00141403037870267
6,0.31,0.00566837372006465,-0.00169232159740385
6,0.32,0.00563094201744336,-0.00170599799297329
6,0.33,0.0055229361280108,-0.0010950080674056
6,0.34,0.00542557415550222,-0.000513162199456683
6,0.35,0.00550759190949773,-0.000844284262737397
6,0.36,0.00582177755828627,-0.00157633866334187
7,0.06,0.0158358107576277,0.0212024511196982
7,0.07,0.0156956293939945,-0.0201871034786244
7,0.08,0.0151274910786961,-0.0388181803203062
7,0.09,0.0139624176160361,-0.0401635394570303
7,0.1,0.0130056933713495,-0.0400091425587216
7,0.11,0.0119679041283497,-0.035145306014509
7,0.12,0.0109655929475445,-0.0305771438766718
7,0.13,0.0102836636323411,-0.0270025169351811
7,0.14,0.0095015585814071,-0.0221063523911257
7,0.15,0.00887170398422609,-0.0189535471816641
7,0.16,0.00839293748635329,-0.0164418716277421
7,0.17,0.00771933449297705,-0.0129478277084218
7,0.18,0.00749743197909304,-0.0113971753918174
7,0.19,0.00705672225383403,-0.00897648617347607
7,0.2,0.00678177366961338,-0.00762251817201171
7,0.21,0.006572156256681,-0.00627279045332417
7,0.22,0.00670324091571889,-0.0071397239522411
7,0.23,0.00617811957756542,-0.00428312548883938
7,0.24,0.00664550646013553,-0.00580575579584883
7,0.25,0.00616146788816682,-0.00411285172032244
7,0.26,0.00609053539114216,-0.00305996988685059
7,0.27,0.00585567161400608,-0.00248306409770693
7,0.28,0.00616905159630346,-0.00361969130723893
7,0.29,0.0061292033937639,-0.00319107152167274
7,0.3,0.0058728707797696,-0.00194944442453969
7,0.31,0.005834087802191,-0.0019775980982584
7,0.32,0.00592366048915285,-0.00221600859846363
7,0.33,0.005789807540925,-0.00164796942705656
7,0.34,0.0060089650606789,-0.0021612660285226
7,0.35,0.00604120854786855,-0.00208369568249596
7,0.36,0.00593820907273218,-0.0015191397467309
8,0.06,0.0156835056142326,0.0288854069424823
8,0.07,0.0159157492522273,-0.0191230098394373
8,0.08,0.0153170021709592,-0.0370288180172808
8,0.09,0.0141754111742769,-0.0400630859759538
8,0.1,0.0133492397134327,-0.0415828588736633
8,0.11,0.011864927245954,-0.0342320462384447
8,0.12,0.0113078910486448,-0.0322802942759755
8,0.13,0.0104143869646602,-0.0275844708798961
8,0.14,0.0098164061442333,-0.0237162314300529
8,0.15,0.0090616808028309,-0.0198974551520402
8,0.16,0.00857416750462598,-0.0168959750002038
8,0.17,0.00788804995095194,-0.0129456628007425
8,0.18,0.00761363017534957,-0.0114744235892576
8,0.19,0.00731254640420118,-0.00995891127018891
8,0.2,0.00695520687117311,-0.00769476947762363
8,0.21,0.00645656755059785,-0.00575055345551933
8,0.22,0.00694187317073581,-0.00779465928013188
8,0.23,0.0063754118552788,-0.00493860434985504
8,0.24,0.00671282818641354,-0.00603148632738165
8,0.25,0.00622376135591898,-0.00424107314572248
8,0.26,0.00652352587709312,-0.00481157633594245
8,0.27,0.00593316605648469,-0.00240647144433413
8,0.28,0.00617992226358044,-0.00326434214328481
8,0.29,0.00613156215527028,-0.00293637009946504
8,0.3,0.00585829636222944,-0.00183878989721704
8,0.31,0.0060518237650912,-0.00248445895883156
8,0.32,0.00615742537256837,-0.00268264491138566
8,0.33,0.0058711389755914,-0.00151157537947101
8,0.34,0.00640031330130981,-0.00276147159784694
8,0.35,0.00599028948026259,-0.00172098702115423
8,0.36,0.00629634871967016,-0.0025568440114039
9,0.06,0.01586527821924,0.027085340110305
9,0.07,0.0161165554889107,-0.0214771363333648
9,0.08,0.0153826474099171,-0.0373490118225074
9,0.09,0.014471461895448,-0.0426027370781873
9,0.1,0.0131949806455498,-0.0398139507325337
9,0.11,0.0122207270026906,-0.0360537964547644
9,0.12,0.0114662701349977,-0.0326827551586583
9,0.13,0.0105400080560217,-0.027962985621066
9,0.14,0.00988237464160243,-0.0240582983341138
9,0.15,0.00927385106154842,-0.0207580570289752
9,0.16,0.0085948271079583,-0.0171988715183046
9,0.17,0.00806846445808738,-0.0141237738263664
9,0.18,0.00767584569974017,-0.0118714305084269
9,0.19,0.00741602792028756,-0.0103179799959719
9,0.2,0.00711927984979044,-0.00843523633162819
9,0.21,0.00680654657904309,-0.00711158488891102
9,0.22,0.00677709772859142,-0.00716967445999431
9,0.23,0.00648390966211378,-0.00519062017437648
9,0.24,0.00685380894060458,-0.00642334899738088
9,0.25,0.0064606424348005,-0.00503926697341689
9,0.26,0.00636346463954774,-0.00421622460034971
9,0.27,0.00606644439033303,-0.00311438999727688
9,0.28,0.00630000187021504,-0.00357545519789971
9,0.29,0.00628004504507186,-0.00332354252150308
9,0.3,0.00596045907256748,-0.0021945118373332
9,0.31,0.00613043868137841,-0.00249047885960355
9,0.32,0.00622061515144673,-0.00262912338808578
9,0.33,0.0059655113264171,-0.00182734282980084
9,0.34,0.00609039647317186,-0.00169191527836053
9,0.35,0.00628823157203354,-0.00248204487500917
9,0.36,0.00629908748938016,-0.0022417970238787
10,0.06,0.0157292866380263,0.0302902885754328
10,0.07,0.0160016662806666,-0.0186217063436074
10,0.08,0.0152359721971206,-0.0351552103061149
10,0.09,0.0142417276380746,-0.0402606427525985
10,0.1,0.0131617051717196,-0.0391477462858661
10,0.11,0.0121547520209825,-0.0355417875286964
10,0.12,0.0114657026133862,-0.0326637622497255
10,0.13,0.0104941198155932,-0.0278175948202649
10,0.14,0.0100676210407303,-0.0248136053227155
10,0.15,0.0091910177771843,-0.0203296374502661
10,0.16,0.00891346047945008,-0.018484089463381
10,0.17,0.00818422445322677,-0.0147757396032547
10,0.18,0.00779859507850026,-0.0124510906573373
10,0.19,0.00744714460152237,-0.0105499496774056
10,0.2,0.0069768528560828,-0.00817251249884257
10,0.21,0.00674877766955844,-0.00677339175518203
10,0.22,0.00696595917043128,-0.00778556052706535
10,0.23,0.00637453657854839,-0.00457791213171947
10,0.24,0.00670673550637838,-0.00576945713469226
10,0.25,0.0063664057115492,-0.00439107802575179
10,0.26,0.00636973889617376,-0.00420296843981369
10,0.27,0.00586242646967002,-0.00212444479385879
10,0.28,0.00643675138911131,-0.00393807035340735
10,0.29,0.00617474528717637,-0.00288647837885387
10,0.3,0.00603912638219472,-0.00235310370014435
10,0.31,0.00618579630003355,-0.00284953803216526
10,0.32,0.00624362179874643,-0.00302625585310103
10,0.33,0.00573705694180132,-0.00103735718595802
10,0.34,0.00615684401375418,-0.00225399980413521
10,0.35,0.00607705692744212,-0.00189523612166604
10,0.36,0.00629683603892499,-0.00234376836414627
